Publicatiedatum;Bronsoort;Url;Geplaatst door (optioneel);WhatsApp nummer (optioneel);Bericht;Tags;Sentiment;Voltooid op (optioneel);Gereageerd op (optioneel);Afhandeltijd (optioneel);Binnen service level (optioneel);Caseowner (optioneel);Reactie(s) (optioneel);PR waarde
07-01-2019 16:37:07;facebook;https://www.facebook.com/abppensioenfonds/inbox/1436298879750273/;ABP Pensioenfonds voor overheid en onderwijs;;	Facebook conversatie (ABP Pensioenfonds voor overheid en onderwijs): Je hebt onlangs contact met ons gehad via Facebook. Ik ben benieuwd naar hoe je het contact hebt ervaren! Om je mening achter te laten, klik hier: http://survey.insocial.nl/classic/?sToken=wt2pf8vsll&sId=3452&obi=eyJ2YXIxIjoiMTQ5IiwidmFyMiI6IkNhcm9sIFJvc2FyaWEiLCJ2YXIzIjoiMzQ0NTciLCJ2YXI0IjoiMTY0NTY2NjgiLCJ1dmFyMSI6IkZhY2Vib29rIiwidXZhcjIiOiI0NDM3MyIsInV2YXIzIjoidF8xMDIwNzg4ODIyNzcwNjQ1MiIsImRsYWJlbCI6ImFwZyIsImRsb2dvdXJsIjoiaHR0cHM6Ly9ob3Jpem9uLm9iaTR3YW4uY29tL2ltYWdlcy9hcGctbG9nby5wbmciLCJkYmFja3VybCI6IiIsImRyZWR1cmwiOiIiLCJkY29sb3IiOiIyNTU2YTEifQ== ;;neutraal;;;;;;;0
07-01-2019 16:24:22;facebook;https://www.facebook.com/abppensioenfonds/inbox/2042065342506954/;ABP Pensioenfonds voor overheid en onderwijs;;	Facebook conversatie (ABP Pensioenfonds voor overheid en onderwijs): Hallo Helene, Bedankt voor je bericht. Wil je, als je dat niet eerder al gedaan hebt, je klantnummer en geboortedatum meesturen bij een persoonlijke vraag? Dan kunnen we sneller aan de slag voor je. ;;neutraal;;;;;;;0
07-01-2019 16:23:10;twitter;https://twitter.com/abppensioen/status/1082296593750155264/;abppensioen;;RT @futurnl: Dit jaar reiken we de 2e #FUTURPROOF Award uit! De jury (o.a. Rick Tromp van @futurnl) bezocht de finalisten: @DeventerGem, @ProvOverijssel & CIV van @Rijkswaterstaat. 17 januari bij de #JAVHJ2019 verkiezingsavond presenteren we de winnaar! Tickets via: https://t.co/dc2RO8gwu3. https://t.co/l5fS0FoHsb ;;neutraal;;;;;;;936
07-01-2019 16:17:34;twitter;https://twitter.com/abppensioen/status/1082295184111607812/;abppensioen;;Direct message (fc220552): Hoi Frans, Wat vervelend dat je de tool niet goed kunt gebruiken. Dit is natuurlijk niet hoe het hoort. Graag zoek ik voor je uit wat er aan de hand is. Mag ik je klantnummer of postcode & huisnummer? Dan help ik graag verder. Alvast bedankt.  Groet, Cindy ;;negatief;;;;;;;0
07-01-2019 16:13:20;facebook;https://www.facebook.com/abppensioenfonds/inbox/2050479498332205/;ABP Pensioenfonds voor overheid en onderwijs;;	Facebook conversatie (ABP Pensioenfonds voor overheid en onderwijs): Bedankt voor het sturen van de gegevens, Ron!  Ik zie jammer genoeg nog geen betaalspecificatie. Alleen het bedrag dat uitbetaald zal worden. De betaalspecificatie wordt in de week van 23 januari verstuurd. Zodra ik de betaalspecificatie kan zien, ga ik ze naast elkaar leggen. Dan laat ik jou uiterlijk 25 januari iets weten.  Mocht je in de tussentijd nog meer of andere vragen hebben, dan hoor ik ze natuurlijk graag! :) Vriendelijke groet, Koen ;;negatief;;;;;;;0
07-01-2019 16:12:22;twitter;https://twitter.com/abppensioen/status/1082293873689485317/;abppensioen;;Direct message (vanGrinsvenLeni): Graag gedaan! Ik wens je nog een fijne avond toe. Groet, Sanne ;;neutraal;;;;;;;0
07-01-2019 16:07:15;facebook;https://www.facebook.com/abppensioenfonds/inbox/1883918081655015/;ABP Pensioenfonds voor overheid en onderwijs;;	Facebook conversatie (ABP Pensioenfonds voor overheid en onderwijs): Hoi Paul, De beste wensen voor 2019! Natuurlijk, je mag ons altijd iets vragen :). We hebben je pensioenaanvraag goed ontvangen. Mijn collega’s hebben je aanvraag verwerkt en alles is gereed voor 5 februari. In de bijlage van dit chatbericht vind je de toekenningsbrief terug.  Hoe het jaar beter te beginnen dan met de bevestiging dat je van je pensioen kan gaan genieten :). Groet, Cindy ;;neutraal;;;;;;;0
07-01-2019 15:57:38;facebook;https://www.facebook.com/abppensioenfonds/inbox/2052609718119183/;ABP Pensioenfonds voor overheid en onderwijs;;	Facebook conversatie (ABP Pensioenfonds voor overheid en onderwijs): Hallo Miranda,  Allereerst gecondoleerd met het verlies van je vader.  Ik heb het correspondentieadres aangepast naar jouw adres (Jonkerstraat). Alle toekomstige brieven zullen vanaf nu naar dit adres worden gestuurd.  Binnen een maand ontvangt je moeder een brief met de toekenning en de hoogte van het nabestaandenpensioen. Deze brief zal nu nog naar haar oude adres worden gestuurd. Zal ik ook het correspondentieadres van je moeder aanpassen? Dan worden ook al haar brieven naar jou gestuurd.  Ik hoor het graag. Heel veel sterkte voor jou en je familie.  Groet, Sanne ;;neutraal;;;;;;;0
07-01-2019 15:55:00;facebook;https://facebook.com/2048059158574239/?comment_id=2052924941420994;ABP Pensioenfonds voor overheid en onderwijs;;ABP Pensioenfonds voor overheid en onderwijs Ik begrijp het Henny. Het is ook oneerlijk. Het gaat economisch goed, maar de pensioenen kunnen nog steeds niet verhoogd worden. Als het kon zouden we de pensioenen zeker verhogen. Helaas kan dit niet. Ook wij moeten hierin de regels volgen. Groet, Judith ;;neutraal;;;;;;;11
07-01-2019 15:52:36;facebook;https://facebook.com/2046663528713802/?comment_id=2052921268088028;ABP Pensioenfonds voor overheid en onderwijs;;ABP Pensioenfonds voor overheid en onderwijs Dat we de pensioenen niet kunnen verhogen heeft meer met andere factoren te maken, dan met rendement. Het rendement was de afgelopen 20 jaar gemiddeld 7% Het is ook niet eerlijk. Het gaat economisch beter, maar de gepensioneerden merken daar niks van. Ook wij zouden de pensioenen veel liever verhogen. Maar we moeten ons houden aan de regels die er zijn. Waarom we nu zoveel in kas moeten hebben en de pensioenen niet kunnen verhogen heeft vooral te maken met de rekenrente. We hopen dat er met een nieuw pensioenstelsel verandering gaat komen. Groet, Judith ;;neutraal;;;;;;;22
07-01-2019 15:41:40;facebook;https://www.facebook.com/abppensioenfonds/inbox/2045019512211537/;ABP Pensioenfonds voor overheid en onderwijs;;	Facebook conversatie (ABP Pensioenfonds voor overheid en onderwijs): Ah, dat is heel begrijpelijk! Ik heb aangegeven dat je bij voorkeur de post zo veel mogelijk digitaal wilt ontvangen. :)  Bijna al je poststukken kunnen wij hier uploaden. Dan hoeft er zo min mogelijk via je huurders te gaan.  Mocht je nog vragen hebben, dan weet je me te vinden! :) Vriendelijke groet, Iris ;;neutraal;;;;;;;0
07-01-2019 15:39:17;facebook;https://www.facebook.com/abppensioenfonds/inbox/1436297806417047/;ABP Pensioenfonds voor overheid en onderwijs;;	Facebook conversatie (ABP Pensioenfonds voor overheid en onderwijs): Dank je wel Mary! We gaan er voor zorgen dat alles in Spanje aankomt :) Groet, Sanne ;;neutraal;;;;;;;0
07-01-2019 15:38:20;facebook;https://facebook.com/2048059158574239/?comment_id=2052901688089986;ABP Pensioenfonds voor overheid en onderwijs;;ABP Pensioenfonds voor overheid en onderwijs Hoi Stefan, mooie kritische blik! Dat waarderen we. Er is zeker een onderbouwing waarom we stoppen met kernwapens en tabak. We hanteren voor het uitsluiten van producten vier criteria die, als ze alle vier gelden, kunnen leiden tot uitsluitingen. Dat geldt alleen als: - het product per definitie schadelijk is voor mensen - we daar met onze invloed als aandeelhouder niets aan kunnen veranderen - het geen nadelige gevolgen heeft als het er niet meer zou zijn - er een wereldwijd verdrag gericht is op het uitbannen ervan. Wil je meer weten over ons beleggingsbeleid? Kijk dan op https://www.abp.nl/over-abp/duurzaam-en-verantwoord-beleggen/ Groet, Cindy ;;positief;;;;;;;36
07-01-2019 15:23:26;twitter;https://twitter.com/abppensioen/status/1082281561100374016/;abppensioen;;@JanCastenmiller We zijn juist gestopt met beleggingen in tabak en kernwapens. https://belangrijkekeuzes.nl/actueel/missie-volbracht-abp-belegt-niet-meer-in-tabak-en-kernwapens/ Mocht je hierover nog vragen hebben, dan hoor ik het graag. ^Cindy ;;neutraal;;;;;;;54
07-01-2019 14:58:03;facebook;https://www.facebook.com/abppensioenfonds/inbox/1921092341270922/;ABP Pensioenfonds voor overheid en onderwijs;;	Facebook conversatie (ABP Pensioenfonds voor overheid en onderwijs): Hallo Anguss,  Wat heftig om te lezen. Allereerst natuurlijk gecondoleerd met je verlies... Ik kan me goed voorstellen dat deze situatie bizar aanvoelt...  Het opgebouwde nabestaandenpensioen komt inderdaad weer beschikbaar voor jou. Zodra je met pensioen gaat kun je een gedeelte van het nabestaandenpensioen (opgebouwd vanaf 1 juli 1999) toevoegen aan je eigen ouderdomspensioen. Deze wordt hierdoor hoger.  Heel veel sterkte toegewenst. Mocht je nog een andere vraag hebben, dan hoor ik het graag.  Groet, Sanne ;;neutraal;;;;;;;0
07-01-2019 14:45:57;facebook;https://facebook.com/2048059158574239/?comment_id=2052836418096513;ABP Pensioenfonds voor overheid en onderwijs;;ABP Pensioenfonds voor overheid en onderwijs Hallo Ton, onze deelnemers en gepensioneerden hebben verschillende (en soms tegenstrijdige) opvattingen over de vraag in welke sectoren we wel of niet moeten beleggen. Sommigen hebben bezwaren tegen bijvoorbeeld fossiele energiebedrijven (kolen, olie en gas), alcohol of gokken. Daarnaast is er een groep die vindt dat we bij onze beleggingen enkel moeten streven naar een zo hoog mogelijk rendement (en geen sectoren mogen uitsluiten). Uit verschillende deelnemersonderzoeken van de afgelopen jaren komt naar voren dat een grote groep deelnemers niet achter beleggen in tabak en kernwapens staan. Groet, Sanne ;;neutraal;;;;;;;21
07-01-2019 14:45:54;facebook;https://www.facebook.com/abppensioenfonds/inbox/2050479498332205/;ABP Pensioenfonds voor overheid en onderwijs;;	Facebook conversatie (ABP Pensioenfonds voor overheid en onderwijs): Hoi Tiberius,  Dat is een naar begin van het nieuwe jaar. :( Wil je mij je klantnummer sturen? Ik kijk graag voor je na of ik het verschil kan verklaren. Vriendelijke groet, Koen ;;neutraal;;;;;;;0
07-01-2019 14:20:38;facebook;https://www.facebook.com/abppensioenfonds/inbox/2027285757318246/;ABP Pensioenfonds voor overheid en onderwijs;;	Facebook conversatie (ABP Pensioenfonds voor overheid en onderwijs): Hoi Gerda, Graag gedaan! :)  Deze zin heeft te maken met een mogelijke ex-partner van jouw huidige partner, de heer Brands. Een mogelijke ex-partner houdt recht op zijn of haar nabestaandenpensioen als hij of zij daar niet van afziet. Dat betekent dat een huidige partner minder nabestaandenpensioen krijgt dan als er wel van af is gezien.  Mocht een ex-partner overlijden vóór dat het nabestaandenpensioen tot uitkering is gekomen, dan komt dat gedeelte toe aan de huidige partner.  Heb ik je vraag zo duidelijke beantwoord? Zo niet, laat het me weten! :) Vriendelijke groet, Iris ;;neutraal;;;;;;;0
07-01-2019 14:08:03;facebook;https://www.facebook.com/abppensioenfonds/inbox/2048703811843107/;ABP Pensioenfonds voor overheid en onderwijs;;	Facebook conversatie (ABP Pensioenfonds voor overheid en onderwijs): Graag gedaan :)  Mocht je in de toekomst nog een vraag hebben, laat het ons weten! Groetjes, Judith ;;neutraal;;;;;;;0
07-01-2019 14:06:31;facebook;https://www.facebook.com/abppensioenfonds/inbox/2046487645398057/;ABP Pensioenfonds voor overheid en onderwijs;;	Facebook conversatie (ABP Pensioenfonds voor overheid en onderwijs): You re very welcome! 😃 ;;neutraal;;;;;;;0
07-01-2019 14:05:19;facebook;https://www.facebook.com/abppensioenfonds/inbox/2044998202213668/;ABP Pensioenfonds voor overheid en onderwijs;;	Facebook conversatie (ABP Pensioenfonds voor overheid en onderwijs): Graag gedaan 😊 Ik hoor het graag als je nog ergens mee kan helpen! ;;neutraal;;;;;;;0
07-01-2019 14:01:33;twitter;https://twitter.com/abppensioen/status/1082260955801751559/;abppensioen;;Direct message (vanGrinsvenLeni): Dank je wel voor je gegevens 😊 De €10,- die je ziet staan is het nabestaandenpensioen dat je hebt opgebouwd tijdens je diensttijd voor eventuele nabestaanden. Je kinderen hebben geen recht meer op een nabestaandenpensioen omdat ze ouder zijn dan 25 jaar.  Je ex-partner heeft ook geen recht op een gedeelte van jouw nabestaandenpensioen. Dit omdat het nabestaandenpensioen opgebouwd is na de scheidingsdatum.  De reden dat je wel nog €10,- ziet staan leg ik je graag uit. Toen je met pensioen bent gegaan heb je gekozen om het nabestaandenpensioen toe te voegen aan je eigen ouderdomspensioen. Maar niet al het nabestaandenpensioen is uitruilbaar. Pensioen opgebouwd tot 1 juli 1999 kan niet worden uitgeruild. Vandaar dat er nu nog een klein bedrag staat.  Ik hoop dat ik het zo duidelijk heb kunnen uitleggen 😊 Mocht je nog een vraag hebben, dan hoor ik het graag! Groet, Sanne ;;neutraal;;;;;;;0
07-01-2019 13:51:47;facebook;https://facebook.com/2048059158574239/?comment_id=2052770434769778;ABP Pensioenfonds voor overheid en onderwijs;;ABP Pensioenfonds voor overheid en onderwijs Hi Henny, wij pleiten ook in het nieuwe jaar voor een pensioenstelsel, waarin de pensioenen meegroeien als het economisch goed gaat. Groet, Judith ;;neutraal;;;;;;;10
07-01-2019 13:44:33;facebook;https://facebook.com/2048059158574239/?comment_id=2052761384770683;ABP Pensioenfonds voor overheid en onderwijs;;ABP Pensioenfonds voor overheid en onderwijs Hoi Toontje, de beleggingen in de drank industrie kunnen wij ook langs de beoordelingscriteria meetlat te leggen. Uitsluiting van een product geldt alleen als: - het product per definitie schadelijk is voor mensen - we daar met onze invloed als aandeelhouder niets aan kunnen veranderen - het geen nadelige gevolgen heeft als het er niet meer zou zijn - er een wereldwijd verdrag gericht is op het uitbannen ervan Groet, Judith ;;neutraal;;;;;;;17
07-01-2019 13:31:18;facebook;https://facebook.com/2048059158574239/?comment_id=2052744198105735;ABP Pensioenfonds voor overheid en onderwijs;;ABP Pensioenfonds voor overheid en onderwijs Hi Cor, het uitkeren van een geïndexeerd pensioen is en blijft ons streven, maar dit willen wij wel doen op een verantwoorde manier. Groet, Judith ;;neutraal;;;;;;;10
07-01-2019 13:17:03;facebook;https://www.facebook.com/abppensioenfonds/inbox/2046487645398057/;ABP Pensioenfonds voor overheid en onderwijs;;	Facebook conversatie (ABP Pensioenfonds voor overheid en onderwijs): Hallo Nathan, Bedankt voor je bericht. Wil je, als je dat niet eerder al gedaan hebt, je klantnummer en geboortedatum meesturen bij een persoonlijke vraag? Dan kunnen we sneller aan de slag voor je. ;;neutraal;;;;;;;0
07-01-2019 13:16:35;twitter;https://twitter.com/abppensioen/status/1082249637468299268/;abppensioen;;Direct message (DVDGuy_nl): Graag gedaan 😊 Mocht je in de toekomst nog een vraag hebben, laat het ons weten! Groet, Koen ;;neutraal;;;;;;;0
07-01-2019 13:15:25;facebook;https://www.facebook.com/abppensioenfonds/inbox/2048703811843107/;ABP Pensioenfonds voor overheid en onderwijs;;	Facebook conversatie (ABP Pensioenfonds voor overheid en onderwijs): Hoi Rob,  Je collega kan inderdaad een e-mail sturen. Dit kan via ons contactformulier: www.abp.nl/mail  Heb je zo voldoende informatie?  Groetjes, Judith ;;neutraal;;;;;;;0
07-01-2019 13:09:48;facebook;https://facebook.com/2046663528713802/?comment_id=2052719024774919;ABP Pensioenfonds voor overheid en onderwijs;;ABP Pensioenfonds voor overheid en onderwijs Hi Ger, wij begrijpen dat dit bericht financieel niet prettig voor je voelt. Het maatschappelijk belang van een belegging vinden wij net als rendement erg belangrijk. Daarom willen wij niet meer beleggen in producten die niet kunnen worden gebruikt zonder schade aan te richten aan de gebruiker of anderen. In deze: Missie volbracht. Op naar de volgende missie! Groet, Judith ;;neutraal;;;;;;;14
07-01-2019 13:07:10;facebook;https://www.facebook.com/abppensioenfonds/inbox/2045071898872965/;ABP Pensioenfonds voor overheid en onderwijs;;	Facebook conversatie (ABP Pensioenfonds voor overheid en onderwijs): Je hebt onlangs contact met ons gehad via Facebook. Ik ben benieuwd naar hoe je het contact hebt ervaren! Om je mening achter te laten, klik hier: http://survey.insocial.nl/classic/?sToken=wt2pf8vsll&sId=3452&obi=eyJ2YXIxIjoiMTQ5IiwidmFyMiI6IkFubmUgQmVub3V0IiwidmFyMyI6IjM0NDU4IiwidmFyNCI6IjE2NDM3MzA0IiwidXZhcjEiOiJGYWNlYm9vayIsInV2YXIyIjoiNDQzNzMiLCJ1dmFyMyI6InRfMTAxNTY3NDY2MTM3MTAyNTYiLCJkbGFiZWwiOiJhcGciLCJkbG9nb3VybCI6Imh0dHBzOi8vaG9yaXpvbi5vYmk0d2FuLmNvbS9pbWFnZXMvYXBnLWxvZ28ucG5nIiwiZGJhY2t1cmwiOiIiLCJkcmVkdXJsIjoiIiwiZGNvbG9yIjoiMjU1NmExIn0= ;;neutraal;;;;;;;0
07-01-2019 12:43:30;facebook;https://facebook.com/2046663528713802/?comment_id=2052689428111212;ABP Pensioenfonds voor overheid en onderwijs;;ABP Pensioenfonds voor overheid en onderwijs Hi Rob, de verkoop past binnen het huidige beleggingsbeleid van ABP. In ons beleid wegen de criteria op het gebied van duurzaamheid en verantwoord ondernemen even zwaar als rendement, risico’s en kosten. Groet, Judith Ps. wij zijn in het weekend gesloten 😉 ;;neutraal;;;;;;;10
07-01-2019 12:24:50;facebook;https://www.facebook.com/abppensioenfonds/inbox/2049104821803006/;ABP Pensioenfonds voor overheid en onderwijs;;	Facebook conversatie (ABP Pensioenfonds voor overheid en onderwijs): Hoi Elly,  Wat rot dat je nog steeds niet kan inloggen op MijnABP :( Ik durf je niet te zeggen waardoor deze storing is ontstaan. Maar ik zorg ervoor dat onze IT-specialist er naar kijkt. Aan de gegevens die je stuurde hebben genoeg, dank daarvoor! Zodra ik een antwoord krijg, laat ik je het direct weten. :) Mocht je in de tussentijd nog vragen hebben, dan hoor ik ze graag! Vriendelijke groet, Koen ;;neutraal;;;;;;;0
07-01-2019 12:14:54;facebook;https://www.facebook.com/abppensioenfonds/inbox/2044998202213668/;ABP Pensioenfonds voor overheid en onderwijs;;	Facebook conversatie (ABP Pensioenfonds voor overheid en onderwijs): Hallo Wilma, Bedankt voor je bericht. Wil je, als je dat niet eerder al gedaan hebt, je klantnummer en geboortedatum meesturen bij een persoonlijke vraag? Dan kunnen we sneller aan de slag voor je. ;;neutraal;;;;;;;0
07-01-2019 12:11:01;facebook;https://www.facebook.com/abppensioenfonds/inbox/2044998202213668/;ABP Pensioenfonds voor overheid en onderwijs;;	Facebook conversatie (ABP Pensioenfonds voor overheid en onderwijs): Je hebt onlangs contact met ons gehad via Facebook. Ik ben benieuwd naar hoe je het contact hebt ervaren! Om je mening achter te laten, klik hier: http://survey.insocial.nl/classic/?sToken=wt2pf8vsll&sId=3452&obi=eyJ2YXIxIjoiMTQ5IiwidmFyMiI6IldpbG1hIFdpbG1hIFZhbiBIZWxsaW5naW4gdmFuIEhlbGxpZ2luIiwidmFyMyI6IjM0NDU4IiwidmFyNCI6IjE2NDI3NDIxIiwidXZhcjEiOiJGYWNlYm9vayIsInV2YXIyIjoiNDQzNzMiLCJ1dmFyMyI6InRfMjAyMTIxNzU2NDYzNTIxNSIsImRsYWJlbCI6ImFwZyIsImRsb2dvdXJsIjoiaHR0cHM6Ly9ob3Jpem9uLm9iaTR3YW4uY29tL2ltYWdlcy9hcGctbG9nby5wbmciLCJkYmFja3VybCI6IiIsImRyZWR1cmwiOiIiLCJkY29sb3IiOiIyNTU2YTEifQ== ;;neutraal;;;;;;;0
07-01-2019 12:09:04;facebook;https://facebook.com/2048059158574239/?comment_id=2052652564781565;ABP Pensioenfonds voor overheid en onderwijs;;ABP Pensioenfonds voor overheid en onderwijs Hoi Paul, dat ben ik niet met je eens. Onze hoofdtaak is inderdaad om rendement te maken. Maar we willen dat doen op een verantwoorde manier. Zodat ook latere generaties kunnen genieten van hun pensioen. We willen als grote belegger onze invloed uitoefenen op een verantwoorde en duurzame manier. Maar producten als tabak en kernwapens zijn per definitie schadelijk voor mensen en we kunnen onze invloed niet gebruiken om daar iets aan te veranderen. Daarnaast zijn er geen nadelige gevolgen als deze producten er niet meer zijn. En zijn er wereldwijde verdragen gericht op het uitbannen van deze producten. Groet, Koen ;;neutraal;;;;;;;24
07-01-2019 11:45:48;facebook;https://facebook.com/2048059158574239/?comment_id=2052626448117510;ABP Pensioenfonds voor overheid en onderwijs;;ABP Pensioenfonds voor overheid en onderwijs Hallo Hans, het klopt dat het onze taak is om rendement te halen. Maar wij willen dat wel doen op een verantwoorde manier. Zodat ook de generaties na ons gezond kunnen genieten van hun pensioen op een mooie en leefbare planeet. Groet, Koen ;;positief;;;;;;;11
